PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Williams, Stewart				Williams, Stewart/N-3295-2013	Williams, Stewart/0000-0002-9603-7013					Rethinking the Nature of Disaster: From Failed Instruments of Learning to a Post-Social Understanding								SOCIAL FORCES				87	2			1115	1138											Article	DEC 2008	2008										34	0	0	0	2	0	43			0037-7732	1534-7605														2008-12-01	WOS:000262344400020		
J	Windzio, Michael					Windzio, Michael/0000-0002-7681-5893					Organizational ecology of immigrant employment and organizational buffer zones: Who leaves first when the organization gets, into trouble?								SOCIAL SCIENCE RESEARCH				37	4			1171	1187				10.1016/j.ssresearch.2008.05.009							Article	DEC 2008	2008										1	0	0	0	0	0	1			0049-089X	1096-0317														2008-12-01	WOS:000259685100008		
J	Yang, Meng-Li; Yu, Ruoh-Rong				yang, mengli/HGA-8986-2022						The interviewer effect when there is an education gap with the respondent: Evidence from a survey on biotechnology in Taiwan								SOCIAL SCIENCE RESEARCH				37	4			1321	1331				10.1016/j.ssresearch.2008.05.008							Article	DEC 2008	2008										12	0	0	0	0	0	13			0049-089X	1096-0317														2008-12-01	WOS:000259685100018		
J	Yang, Yang										Long and happy living: Trends and patterns of happy life expectancy in the US, 1970-2000								SOCIAL SCIENCE RESEARCH				37	4			1235	1252				10.1016/j.ssresearch.2007.07.004							Article	DEC 2008	2008										45	0	0	0	6	2	54			0049-089X	1096-0317														2008-12-01	WOS:000259685100012	19227700	
J	Abolafia, Mitchel Y.										Frontiers of Capital: Ethnographic Reflections on the New Economy								AMERICAN JOURNAL OF SOCIOLOGY				114	3			824	825				10.1086/597459							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500013		
J	Ansell, Amy E.										The Right Talk: How Conservatives Transformed the Great Society into the Economic Society								AMERICAN JOURNAL OF SOCIOLOGY				114	3			828	830				10.1086/597461							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500015		
J	Bailey, Stanley R.										Unmixing for Race Making in Brazil								AMERICAN JOURNAL OF SOCIOLOGY				114	3			577	614				10.1086/592859							Article	NOV 2008	2008										69	0	0	0	0	10	97			0002-9602	1537-5390														2008-11-01	WOS:000262893500001	19569393	
J	Bearman, Peter					bearman, peter/0000-0002-3745-3164					EXPLORING GENETICS AND SOCIAL STRUCTURE Introduction								AMERICAN JOURNAL OF SOCIOLOGY				114				I	VI											Editorial Material	NOV 2008	2008										34	0	0	0	3	0	40			0002-9602															2008-11-01	WOS:000261617300001		
J	Behnke, Andrew O.; Macdermid, Shelley M.; Coltrane, Scott L.; Parke, Ross D.; Duffy, Sharon; Widaman, Keith F.				Behnke, Andrew/A-8497-2009; Widaman, Keith/Y-3051-2019; MacDermid Wadsworth, Shelley/G-1322-2011	Widaman, Keith/0000-0002-6424-3998; MacDermid Wadsworth, Shelley/0000-0002-5443-2760					Family Cohesion in the Lives of Mexican American and European American Parents								JOURNAL OF MARRIAGE AND FAMILY				70	4			1045	1059				10.1111/j.1741-3737.2008.00545.x							Article	NOV 2008	2008										71	0	0	0	3	0	110			0022-2445															2008-11-01	WOS:000260337100016		
J	Ben-Yehuda, Nachman				Ben-Yehuda, Nachman/U-2963-2019						The Politics of Regret: On Collective Memory and Historical Responsibility								AMERICAN JOURNAL OF SOCIOLOGY				114	3			817	819				10.1086/597456							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500010		
J	Berger, Lawrence M.; Heintze, Theresa; Naidich, Wendy B.; Meyers, Marcia K.				Berger, Lawrence/LGZ-5990-2024						Subsidized Housing and Household Hardship Among Low-Income Single-Mother Households								JOURNAL OF MARRIAGE AND FAMILY				70	4			934	949				10.1111/j.1741-3737.2008.00537.x							Article	NOV 2008	2008										26	0	0	0	0	0	38			0022-2445															2008-11-01	WOS:000260337100008		
J	Blekesaune, Morten										Partnership Transitions and Mental Distress: Investigating Temporal Order								JOURNAL OF MARRIAGE AND FAMILY				70	4			879	890				10.1111/j.1741-3737.2008.00533.x							Article	NOV 2008	2008										88	0	0	0	12	1	99			0022-2445	1741-3737														2008-11-01	WOS:000260337100004		
J	Bogenschneider, Karen; Pallock, Linda										Responsiveness in Parent-Adolescent Relationships: Are Influences Conditional? Does the Reporter Matter?								JOURNAL OF MARRIAGE AND FAMILY				70	4			1015	1029				10.1111/j.1741-3737.2008.00543.x							Article	NOV 2008	2008										33	1	0	0	1	0	54			0022-2445	1741-3737														2008-11-01	WOS:000260337100014		
J	Bzostek, Sharon H.										Social Fathers and Child Well-Being								JOURNAL OF MARRIAGE AND FAMILY				70	4			950	961				10.1111/j.1741-3737.2008.00538.x							Article; Proceedings Paper	NOV 2008	2008						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAR 29-31, 2007MAR 29-31, 2007	Populat Assoc AmerPopulat Assoc Amer	New York, NYNew York, NY	84	0	0	0	4	0	121			0022-2445															2008-11-01	WOS:000260337100009		
J	Cherlin, Andrew; Cross-Barnet, Caitlin; Burton, Linda M.; Garrett-Peters, Raymond										Promises They Can Keep: Low-Income Women's Attitudes Toward Motherhood, Marriage, and Divorce								JOURNAL OF MARRIAGE AND FAMILY				70	4			919	933				10.1111/j.1741-3737.2008.00536.x							Article	NOV 2008	2008										51	1	0	0	3	0	81			0022-2445	1741-3737														2008-11-01	WOS:000260337100007	19885381	
J	Clawson, Daniel										What Workers Say: Employee Voice in the Anglo-American Workplace								AMERICAN JOURNAL OF SOCIOLOGY				114	3			820	822				10.1086/597457							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500011		
J	Cody-Rydzewski, Susan										Striking a Balance: Work, Family, Life								JOURNAL OF MARRIAGE AND FAMILY				70	4			1089	U4				10.1111/j.1741-3737.2008.00549.x							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0022-2445															2008-11-01	WOS:000260337100020		
J	Cohan, Catherine L.										Marriage and Cohabitation								JOURNAL OF MARRIAGE AND FAMILY				70	4			1088	U1				10.1111/j.1741-3737.2008.00548.x							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0022-2445															2008-11-01	WOS:000260337100019		
J	Collin, Patricia Hill										Pedagogies of Crossing: Meditations on Feminism, Sexual Politics, Memory, and the Sacred								AMERICAN JOURNAL OF SOCIOLOGY				114	3			859	861				10.1086/597448							Book Review	NOV 2008	2008										0	0	0	0	0	0	1			0002-9602															2008-11-01	WOS:000262893500030		
J	Craig, Debra L.										Market Friendly or Family Friendly? The State and Gender Inequality in Old Age								JOURNAL OF MARRIAGE AND FAMILY				70	4			1090	1091				10.1111/j.1741-3737.2008.00550.x							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0022-2445															2008-11-01	WOS:000260337100021		
J	Davies, Christie										Good Humor, Bad Taste: A Sociology of the Joke								AMERICAN JOURNAL OF SOCIOLOGY				114	3			838	840				10.1086/597438							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602	1537-5390														2008-11-01	WOS:000262893500020		
J	Davis, Kelly D.; Goodman, W. Benjamin; Pirretti, Amy E.; Almeida, David M.					Chandler, Kelly/0000-0002-1422-1694					Nonstandard Work Schedules, Perceived Family Well-Being, and Daily Stressors								JOURNAL OF MARRIAGE AND FAMILY				70	4			991	1003				10.1111/j.1741-3737.2008.00541.x							Article	NOV 2008	2008										89	0	0	0	4	0	120			0022-2445															2008-11-01	WOS:000260337100012	19194531	
J	Diani, Mario				Diani, Mario/W-9590-2019; Diani, Mario/S-7712-2016	Diani, Mario/0000-0002-3104-3834					State and Civil Society in Northern Europe: The Swedish Model Reconsidered								AMERICAN JOURNAL OF SOCIOLOGY				114	3			830	831				10.1086/597434							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500016		
J	Edgell, Penny										The Other Philadelphia Story: How Local Congregations Support Quality of Life in Urban America								AMERICAN JOURNAL OF SOCIOLOGY				114	3			842	844				10.1086/597440							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602	1537-5390														2008-11-01	WOS:000262893500022		
J	Essig, Laurie										Imagining Transgender: An Ethnography of a Category								AMERICAN JOURNAL OF SOCIOLOGY				114	3			862	864				10.1086/597449							Book Review	NOV 2008	2008										1	0	0	0	0	0	2			0002-9602															2008-11-01	WOS:000262893500031		
J	Farrell, Betty G.										The Best-Kept Secret: Women Corporate Lobbyists, Policy, and Power in the United States								AMERICAN JOURNAL OF SOCIOLOGY				114	3			815	817				10.1086/597455							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500009		
J	Freese, Jeremy										Genetics and the Social Science Explanation of Individual Outcomes								AMERICAN JOURNAL OF SOCIOLOGY				114				S1	S35				10.1086/592208						1	Review	NOV 2008	2008										145	0	0	0	15	1	162			0002-9602	1537-5390														2008-11-01	WOS:000261617300002	19569399	
J	Gold, Thomas B.										Discipline and Development: Middle Classes and Prosperity in East Asia and Latin America								AMERICAN JOURNAL OF SOCIOLOGY				114	3			849	850				10.1086/597443							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500025		
J	Guo, Guang; Tong, Yuying; Cai, Tianji				Cai, Tianji/R-8697-2019	Cai, Tianji/0000-0002-8962-2660					Gene by Social Context Interactions for Number of Sexual Partners among White Male Youths: Genetics-Informed Sociology								AMERICAN JOURNAL OF SOCIOLOGY				114				S36	S66				10.1086/592207						1	Article	NOV 2008	2008										45	0	2	0	4	0	51			0002-9602	1537-5390														2008-11-01	WOS:000261617300003	19569400	
J	Hicks, Alexander										Social Democracy in the Global Periphery: Origins, Challenges, Prospects								AMERICAN JOURNAL OF SOCIOLOGY				114	3			832	834				10.1086/597435							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602	1537-5390														2008-11-01	WOS:000262893500017		
J	Hook, Jennifer L.; Chalasani, Satvika				Hook, Jennifer/E-1533-2013	Hook, Jennifer/0000-0003-1125-9037					Gendered Expectations? Reconsidering Single Fathers' Child-Care Time								JOURNAL OF MARRIAGE AND FAMILY				70	4			978	990				10.1111/j.1741-3737.2008.00540.x							Article	NOV 2008	2008										38	0	1	0	0	0	61			0022-2445															2008-11-01	WOS:000260337100011		
J	Kamo, Yoshinori										Complex Ethnic Households in America								AMERICAN JOURNAL OF SOCIOLOGY				114	3			846	848				10.1086/597442							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500024		
J	Kubrin, Charis E.										Neither Angels nor Demons: Women, Crime, and Victimization								AMERICAN JOURNAL OF SOCIOLOGY				114	3			857	859				10.1086/597447							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500029		
J	Lauster, Nathanael T.					Lauster, Nathanael/0000-0002-4086-9777					Better Homes and Families: Housing Markets and Young Couple Stability in Sweden								JOURNAL OF MARRIAGE AND FAMILY				70	4			891	903				10.1111/j.1741-3737.2008.00534.x							Article	NOV 2008	2008										17	0	0	0	0	0	18			0022-2445															2008-11-01	WOS:000260337100005		
J	Levitt, Peggy										Transborder Lives: Indigenous Oaxacans in Mexico, California, and Oregon								AMERICAN JOURNAL OF SOCIOLOGY				114	3			836	838				10.1086/597437							Book Review	NOV 2008	2008										0	0	0	0	0	0	1			0002-9602															2008-11-01	WOS:000262893500019		
J	Liang, Zai; Chunyu, Miao David; Zhuang, Guotu; Ye, Wenzhen				Chunyu, Miao/HKO-3963-2023						Cumulative Causation, Market Transition, and Emigration from China								AMERICAN JOURNAL OF SOCIOLOGY				114	3			706	737				10.1086/592860							Article	NOV 2008	2008										39	0	0	0	0	1	46			0002-9602															2008-11-01	WOS:000262893500004	19569396	
J	Lichter, Daniel T.; Qian, Zhenchao				Lichter, Daniel/F-3941-2010						Serial Cohabitation and the Marital Life Course								JOURNAL OF MARRIAGE AND FAMILY				70	4			861	878				10.1111/j.1741-3737.2008.00532.x							Article	NOV 2008	2008										115	0	0	0	2	0	145			0022-2445	1741-3737														2008-11-01	WOS:000260337100003		
J	Martin, Molly A.										The Intergenerational Correlation in Weight: How Genetic Resemblance Reveals the Social Role of Families								AMERICAN JOURNAL OF SOCIOLOGY				114				S67	S105				10.1086/592203						1	Article; Proceedings Paper	NOV 2008	2008						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	APR 01-03, 2004APR 01-03, 2004	Populat Assoc AmerPopulat Assoc Amer	Boston, MABoston, MA	38	0	0	0	4	2	46			0002-9602	1537-5390														2008-11-01	WOS:000261617300004	19569401	
J	Masters, Patricia Anne										Girls in Trouble with the Law								AMERICAN JOURNAL OF SOCIOLOGY				114	3			855	857				10.1086/597446							Book Review	NOV 2008	2008										0	0	0	0	0	0	2			0002-9602															2008-11-01	WOS:000262893500028		
J	McCammon, Holly										Labor in the New Urban Battlegrounds: Local Solidarity in a Global Economy								AMERICAN JOURNAL OF SOCIOLOGY				114	3			826	827				10.1086/597460							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500014		
J	McQuarrie, Michael										Bargaining for Brooklyn: Community Organizations in the Entrepreneurial City								AMERICAN JOURNAL OF SOCIOLOGY				114	3			811	813				10.1086/597453							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500007		
J	Morning, Ann					Morning, Ann/0000-0003-2798-6984					Reconstructing Race in Science and Society: Biology Textbooks, 1952-2002								AMERICAN JOURNAL OF SOCIOLOGY				114				S106	S137				10.1086/592206						1	Article	NOV 2008	2008										79	0	0	0	4	2	105			0002-9602	1537-5390														2008-11-01	WOS:000261617300005	19569402	
J	Nobles, Jenna; Buttenheim, Alison										Marriage and Socioeconomic Change in Contemporary Indonesia								JOURNAL OF MARRIAGE AND FAMILY				70	4			904	918				10.1111/j.1741-3737.2008.00535.x							Article	NOV 2008	2008										21	0	0	0	0	0	23			0022-2445															2008-11-01	WOS:000260337100006	26336321	
J	Oswald, Ramona Faith; Masciadrelli, Brian P.					Oswald, Ramona F/0000-0003-3610-8833					Generative Ritual Among Nonmetropolitan Lesbians and Gay Men: Promoting Social Inclusion								JOURNAL OF MARRIAGE AND FAMILY				70	4			1060	1073				10.1111/j.1741-3737.2008.00546.x							Article	NOV 2008	2008										29	0	0	0	0	0	34			0022-2445	1741-3737														2008-11-01	WOS:000260337100017		
J	Penner, Andrew M.				Penner, Andrew/A-5128-2010						Gender Differences in Extreme Mathematical Achievement: An International Perspective on Biological and Social Factors								AMERICAN JOURNAL OF SOCIOLOGY				114				S138	S170				10.1086/589252						1	Article	NOV 2008	2008										82	0	0	0	7	0	112			0002-9602	1537-5390														2008-11-01	WOS:000261617300006	19569403	
J	Perrin, Andrew J.; Vaisey, Stephen				Perrin, Andrew/JXW-8273-2024	Perrin, Andrew/0000-0003-0966-0219					Parallel Public Spheres: Distance and Discourse in Letters to the Editor								AMERICAN JOURNAL OF SOCIOLOGY				114	3			781	810				10.1086/590647							Review	NOV 2008	2008										48	0	1	0	0	0	63			0002-9602	1537-5390														2008-11-01	WOS:000262893500006	19569398	
J	Pescosolido, Bernice A.; Perry, Brea L.; Long, J. Scott; Martin, Jack K.; Nurnberger, John I., Jr.; Hesselbrock, Victor					Nurnberger, John/0000-0002-7674-1767					Under the Influence of Genetics: How Transdisciplinarity Leads Us to Rethink Social Pathways to Illness								AMERICAN JOURNAL OF SOCIOLOGY				114				S171	S201				10.1086/592209						1	Article	NOV 2008	2008										42	0	0	0	5	0	48			0002-9602	1537-5390														2008-11-01	WOS:000261617300007	19569404	
J	Piotrowski, Martin										Migrant Remittances and Household Division: The Case of Nang Rong, Thailand								JOURNAL OF MARRIAGE AND FAMILY				70	4			1074	1087				10.1111/j.1741-3737.2008.00547.x							Article	NOV 2008	2008										6	0	0	0	1	0	7			0022-2445															2008-11-01	WOS:000260337100018		
J	Quinn, Sarah										The Transformation of Morals in Markets: Death, Benefits, and the Exchange of Life Insurance Policies								AMERICAN JOURNAL OF SOCIOLOGY				114	3			738	780				10.1086/592861							Article; Proceedings Paper	NOV 2008	2008						20th Annual Meeting of the Society-for-the-Advancement-of-Socio-Economics20th Annual Meeting of the Society-for-the-Advancement-of-Socio-Economics	JUL 21-23, 2008JUL 21-23, 2008		Univ Costa Rica, San Jose, COSTA RICAUniv Costa Rica, San Jose, COSTA RICA	116	0	0	0	0	1	149			0002-9602	1537-5390														2008-11-01	WOS:000262893500005	19569397	
J	Raymo, James M.; Iwasawa, Miho										Bridal Pregnancy and Spouse Pairing Patterns in Japan								JOURNAL OF MARRIAGE AND FAMILY				70	4			847	860				10.1111/j.1741-3737.2008.00531.x							Article	NOV 2008	2008										40	0	0	0	2	0	44			0022-2445															2008-11-01	WOS:000260337100002	20300492	
J	Read, Jen'nan G.										Being Arab: Ethnic and Religious Identity Building among Second Generation Youth in Montreal								AMERICAN JOURNAL OF SOCIOLOGY				114	3			844	846				10.1086/597441							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500023		
J	Riga, Liliana										The Ethnic Roots of Class Universalism: Rethinking the "Russian" Revolutionary Elite								AMERICAN JOURNAL OF SOCIOLOGY				114	3			649	705				10.1086/592862							Review	NOV 2008	2008										15	0	0	0	0	0	19			0002-9602	1537-5390														2008-11-01	WOS:000262893500003	19569395	
J	Rodgers, Joseph Lee; Kohler, Hans-Peter; McGue, Matt; Behrman, Jere R.; Petersen, Inge; Bingley, Paul; Christensen, Kaare				Kohler, Hans-Peter/HNP-6421-2023; Behrman, Jere/A-9734-2009; Christensen, Kaare/C-2360-2009	Christensen, Kaare/0000-0002-5429-5292; Kohler, Hans-Peter/0000-0003-0639-4349; Behrman, Jere/0000-0001-7835-6283					Education and Cognitive Ability as Direct, Mediating, or Spurious Influences on Female Age at First Birth: Behavior Genetic Models Fit to Danish Twin Data								AMERICAN JOURNAL OF SOCIOLOGY				114				S202	S232				10.1086/592205						1	Article	NOV 2008	2008										43	0	0	0	7	0	47			0002-9602	1537-5390														2008-11-01	WOS:000261617300008	19569405	
J	Ryan, Rebecca M.; Kalil, Ariel; Ziol-Guest, Kathleen M.										Longitudinal Patterns of Nonresident Fathers' Involvement: The Role of Resources and Relations								JOURNAL OF MARRIAGE AND FAMILY				70	4			962	977				10.1111/j.1741-3737.2008.00539.x							Article	NOV 2008	2008										83	0	1	0	1	0	112			0022-2445	1741-3737														2008-11-01	WOS:000260337100010		
J	Sassen, Saskia										Do Economists Make Markets? On the Performativity of Economics								AMERICAN JOURNAL OF SOCIOLOGY				114	3			822	824				10.1086/597458							Book Review	NOV 2008	2008										1	0	0	0	0	0	1			0002-9602															2008-11-01	WOS:000262893500012		
J	Schnittker, Jason										Happiness and Success: Genes, Families, and the Psychological Effects of Socioeconomic Position and Social Support								AMERICAN JOURNAL OF SOCIOLOGY				114				S233	S259				10.1086/592424						1	Article	NOV 2008	2008										79	0	0	0	6	3	91			0002-9602	1537-5390														2008-11-01	WOS:000261617300009	19569406	
J	Shanahan, Michael J.; Vaisey, Stephen; Erickson, Lance D.; Smolen, Andrew					Shanahan, Michael/0000-0003-2139-3459					Environmental Contingencies and Genetic Propensities: Social Capital, Educational Continuation, and Dopamine Receptor Gene <i>DRD2</i>								AMERICAN JOURNAL OF SOCIOLOGY				114				S260	S286				10.1086/592204						1	Article; Proceedings Paper	NOV 2008	2008						Workshop on Genetics and Social StructureWorkshop on Genetics and Social Structure	MAR 06-07, 2006MAR 06-07, 2006		Columbia Univ, New York, NYColumbia Univ, New York, NY	62	0	0	0	9	0	75			0002-9602	1537-5390														2008-11-01	WOS:000261617300010	19569407	
J	Shostak, Sara; Conrad, Peter; Horwitz, Allan V.					Shostak, Sara/0000-0003-3316-969X					Sequencing and Its Consequences: Path Dependence and the Relationships between Genetics and Medicalization								AMERICAN JOURNAL OF SOCIOLOGY				114				S287	S316				10.1086/595570						1	Review	NOV 2008	2008										42	0	0	0	5	1	50			0002-9602	1537-5390														2008-11-01	WOS:000261617300011	19569408	
J	Smith, Carrie Lee										Surrogate Motherhood and the Politics of Reproduction								AMERICAN JOURNAL OF SOCIOLOGY				114	3			866	868				10.1086/597451							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602	1537-5390														2008-11-01	WOS:000262893500033		
J	Steensland, Brian										Citizen Speak: The Democratic Imagination in American Life								AMERICAN JOURNAL OF SOCIOLOGY				114	3			813	815				10.1086/597454							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500008		
J	Teachman, Jay D.; Tedrow, Lucky										Divorce, Race, and Military Service: More Than Equal Pay and Equal Opportunity								JOURNAL OF MARRIAGE AND FAMILY				70	4			1030	1044				10.1111/j.1741-3737.2008.00544.x							Article	NOV 2008	2008										17	0	0	0	0	0	39			0022-2445	1741-3737														2008-11-01	WOS:000260337100015		
J	Uecker, Jeremy E.; Stokes, Charles E.					Uecker, Jeremy/0000-0002-7808-2806					Early Marriage in the United States								JOURNAL OF MARRIAGE AND FAMILY				70	4			835	846				10.1111/j.1741-3737.2008.00530.x							Article	NOV 2008	2008										100	0	1	0	4	0	145			0022-2445															2008-11-01	WOS:000260337100001	20305796	
J	Wadsworth, Tim										Immigration and Crime: Race, Ethnicity, and Violence								AMERICAN JOURNAL OF SOCIOLOGY				114	3			853	855				10.1086/597445							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500027		
J	Whitford, Josh										Innovation and the State: Political Choice and Strategies for Growth in Israel, Taiwan, and Ireland								AMERICAN JOURNAL OF SOCIOLOGY				114	3			834	836				10.1086/597436							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500018		
J	Wierda-Boer, Hilde H.; Gerris, Jan R. M.; Vermulst, Ad A.				Vermulst, Ad/C-4557-2011	Vermulst, Ad/0000-0003-2062-2619					Adaptive Strategies, Gender Ideology, and Work-Family Balance Among Dutch Dual Earners								JOURNAL OF MARRIAGE AND FAMILY				70	4			1004	1014				10.1111/j.1741-3737.2008.00542.x							Article	NOV 2008	2008										18	0	0	0	0	0	30			0022-2445	1741-3737														2008-11-01	WOS:000260337100013		
J	Woliver, Laura R.										Opposition and Intimidation: The Abortion Wars and Strategies of Political Harassment								AMERICAN JOURNAL OF SOCIOLOGY				114	3			864	865				10.1086/597450							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500032		
J	Wyrod, Robert										Pillars of the Nation: Child Citizens and Ugandan National Development								AMERICAN JOURNAL OF SOCIOLOGY				114	3			868	870				10.1086/597452							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500034		
J	Young, Alford A., Jr.										Race, Reform, and the Making of a Middle Class								AMERICAN JOURNAL OF SOCIOLOGY				114	3			851	853											Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500026		
J	Zeng, Zhen; Xie, Yu										A Preference-Opportunity-Choice Framework with Applications to Intergroup Friendship								AMERICAN JOURNAL OF SOCIOLOGY				114	3			615	648				10.1086/592863							Article	NOV 2008	2008										73	0	0	0	6	0	94			0002-9602	1537-5390														2008-11-01	WOS:000262893500002	19569394	
J	Zussman, Robert										Creative Union: The Professional Organization of Soviet Composers, 1939-1953								AMERICAN JOURNAL OF SOCIOLOGY				114	3			840	842				10.1086/597439							Book Review	NOV 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-11-01	WOS:000262893500021		
J	Alexander, Karl; Bozick, Robert; Entwisle, Doris										Warming Up, Cooling Out, or Holding Steady? Persistence and Change in Educational Expectations After High School								SOCIOLOGY OF EDUCATION				81	4			371	396				10.1177/003804070808100403							Article	OCT 2008	2008										91	0	0	0	0	0	173			0038-0407	1939-8573														2008-10-01	WOS:000261657200004		
J	Arum, Richard; LaFree, Gary				LaFree, Gary/AAI-3761-2020						Educational Attainment, Teacher-Student Ratios, and the Risk of Adult Incarceration Among US Birth Cohorts Since 1910								SOCIOLOGY OF EDUCATION				81	4			397	421				10.1177/003804070808100404							Article	OCT 2008	2008										22	1	0	0	1	0	38			0038-0407															2008-10-01	WOS:000261657200005		
J	Bellotti, Elisa					Bellotti, Elisa/0000-0002-6721-3671					What are friends for? Elective communities of single people								SOCIAL NETWORKS				30	4			318	329				10.1016/j.socnet.2008.07.001							Article	OCT 2008	2008										48	0	0	0	2	0	59			0378-8733	1879-2111														2008-10-01	WOS:000260367400005		
J	Berends, Mark; Lucas, Samuel R.; Penaloza, Roberto V.				Lucas, Samuel/KEJ-9591-2024						How Changes in Families and Schools Are Related to Trends in Black-White Test Scores								SOCIOLOGY OF EDUCATION				81	4			313	344				10.1177/003804070808100401							Article	OCT 2008	2008										53	0	0	0	0	0	82			0038-0407															2008-10-01	WOS:000261657200002		
J	Crowder, Kyle; South, Scott J.										Spatial Dynamics of White Flight: The Effects of Local and Extralocal Racial Conditions on Neighborhood Out-Migration								AMERICAN SOCIOLOGICAL REVIEW				73	5			792	812				10.1177/000312240807300505							Article	OCT 2008	2008										152	0	0	0	4	0	226			0003-1224	1939-8271														2008-10-01	WOS:000259978300005	20221414	
J	Downey, Douglas B.; von Hippel, Paul T.; Huges, Melanie										Are "Failing" Schools Really Failing? Removing the influence of Nonschool Factors from Measures of School Quality (July, pg 261, 2008)								SOCIOLOGY OF EDUCATION				81	4															Correction	OCT 2008	2008										0	0	0	0	0	0	0			0038-0407															2008-10-01	WOS:000261657200001		
J	Faust, Katherine										Triadic configurations in limited choice sociometric networks: Empirical and theoretical results								SOCIAL NETWORKS				30	4			273	282				10.1016/j.socnet.2008.04.002							Article	OCT 2008	2008										18	0	0	0	2	1	22			0378-8733	1879-2111														2008-10-01	WOS:000260367400001		
J	Huisman, Mark; Steglich, Christian				Steglich, Christian/IZE-0887-2023; Huisman, Mark/E-9764-2013	Steglich, Christian/0000-0002-9097-0873; Huisman, Mark/0000-0002-9009-7859					Treatment of non-response in longitudinal network studies								SOCIAL NETWORKS				30	4			297	308				10.1016/j.socnet.2008.04.004							Article	OCT 2008	2008										180	0	0	0	19	0	212			0378-8733	1879-2111														2008-10-01	WOS:000260367400003		
J	Iceland, John; Nelson, Kyle Anne				Iceland, John/KII-2488-2024						Hispanic Segregation in Metropolitan America: Exploring the Multiple Forms of Spatial Assimilation								AMERICAN SOCIOLOGICAL REVIEW				73	5			741	765				10.1177/000312240807300503							Article	OCT 2008	2008										125	0	0	0	4	0	170			0003-1224	1939-8271														2008-10-01	WOS:000259978300003		
